Precinct,BIDEN,TRUMP,Jo Jorgensen,Brian Carroll,Jade Simmons,President Boddie,Don Blankenship,Brock Pierce,Tom Hoefling,Gloria La Riva,Alyson Kennedy,Kanye West,Bill Hammons,Jo Jorgensen,OTHERS
St. Landry 00 18A,348,138,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 18B,316,410,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 18C,128,300,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 19,285,454,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 19A,419,302,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 19B,143,192,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 19C,263,247,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 20,410,311,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 20A,423,296,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 20B,193,408,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 20C,414,131,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 21,381,234,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 21A,107,378,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 21B,76,315,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 21C,53,66,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 22,280,184,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 22A,171,492,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 22B,373,428,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 22C,305,400,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 23,196,286,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 23A,365,446,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 23B,128,480,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 23C,116,294,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 24,339,414,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 24A,151,82,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 24B,215,212,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 24C,50,300,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 25,230,146,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 25A,400,159,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 25B,155,123,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 25C,435,293,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 26,441,185,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 26A,308,278,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 26B,493,370,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 26C,67,116,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 27,381,258,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 27A,141,442,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 27B,425,329,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 27C,411,351,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 28,435,366,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 28A,281,462,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 28B,269,237,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 28C,117,201,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 29,294,416,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 29A,146,267,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 29B,443,435,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 29C,379,144,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 30,78,280,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 30A,122,222,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 30B,440,128,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 30C,325,475,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 31,248,354,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 31A,60,245,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 31B,131,342,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 31C,494,388,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 32,98,219,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 32A,72,262,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 32B,66,206,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 32C,228,495,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 33,411,82,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 33A,493,204,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 33B,263,222,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 33C,349,438,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 34,65,222,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 34A,228,241,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 34B,115,331,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 34C,441,207,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 35,360,259,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 35A,156,266,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 35B,464,346,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 35C,196,429,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 36,405,296,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 36A,331,230,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 36B,464,333,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 36C,118,408,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 37,92,282,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 37A,179,483,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 37B,350,244,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 37C,204,326,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 38,72,90,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 38A,124,187,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 38B,242,57,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 38C,463,214,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 39,312,439,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 39A,360,266,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 39B,361,235,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 39C,321,140,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 40,157,106,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 40A,384,165,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 40B,222,472,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 40C,205,388,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 41,321,403,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 41A,360,212,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 41B,450,302,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 41C,204,56,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 42,257,374,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 42A,81,202,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 42B,366,380,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 42C,192,100,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 43,202,286,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 43A,443,389,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 43B,439,376,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 43C,206,246,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 44,165,367,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 44A,180,355,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 44B,456,398,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 44C,176,485,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 45,115,230,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 45A,291,394,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 45B,457,364,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 45C,125,223,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 46,389,137,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 46A,311,341,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 46B,261,82,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 46C,75,326,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 47,474,302,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 47A,495,237,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 47B,57,475,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 47C,234,118,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 48,161,315,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 48A,328,148,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 48B,408,221,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 48C,389,358,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 49,373,256,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 49A,459,477,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 49B,364,121,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 49C,327,367,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 50,74,182,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 50A,171,304,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 50B,343,460,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 50C,476,405,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Landry 00 01D,476,405,6,3,1,2,1,0,0,0,0,1,0,6,20
St. Martin 00 01,9,81,2,0,0,0,0,0,0,0,0,0,0,2,4
St. Martin 00 02,10,257,1,0,0,0,0,0,0,0,0,0,0,1,2
St. Martin 00 03,161,464,2,0,0,0,0,0,0,0,0,1,0,2,5
St. Martin 00 04,22,129,0,0,1,1,0,0,0,0,0,0,0,0,2
St. Martin 00 05,28,187,2,1,0,0,0,0,0,0,1,0,0,2,6
St. Martin 00 06,36,244,2,0,0,0,0,0,0,0,0,0,0,2,4
St. Martin 00 07,6,33,2,0,0,0,0,0,0,0,0,0,0,2,4
St. Martin 00 08,267,12,4,0,0,0,2,0,0,0,0,1,0,4,11
St. Martin 00 09,127,87,4,0,0,0,0,0,0,0,0,0,0,4,8
St. Martin 00 10,138,22,0,1,0,4,0,0,0,0,1,0,0,0,6
St. Martin 00 11,73,9,1,1,1,1,0,0,0,0,0,0,0,1,5
St. Martin 00 12,6,12,0,0,0,0,0,0,0,0,0,1,0,0,1
St. Martin 00 13,10,60,2,0,0,0,0,0,0,0,0,1,0,2,5
St. Martin 00 14,33,8,1,2,0,0,0,0,0,0,0,0,0,1,4
St. Martin 00 15,135,90,2,0,1,2,0,0,1,1,0,3,0,2,12
St. Martin 00 16,142,335,7,1,1,0,0,2,0,0,0,4,0,7,22
St. Martin 00 17,49,96,1,0,0,1,1,0,0,0,1,0,0,1,5
St. Martin 00 18,31,78,3,0,0,0,0,0,0,0,0,1,0,3,7
St. Martin 00 19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Martin 00 20,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Martin 00 21,9,40,0,0,1,0,0,0,0,0,0,1,0,0,2
St. Martin 00 22,19,504,3,0,0,1,0,0,0,0,0,0,0,3,7
St. Martin 00 23,11,113,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Martin 00 24,26,91,3,1,0,0,0,1,0,0,0,0,0,3,8
St. Martin 00 25,66,64,0,0,0,0,0,0,0,0,0,0,1,0,1
St. Martin 00 26,15,94,1,0,0,0,0,0,0,0,0,1,0,1,3
St. Martin 00 27,43,61,0,1,0,0,0,0,0,0,0,1,0,0,2
St. Martin 00 28,156,75,1,0,0,0,0,0,0,1,0,1,0,1,4
St. Martin 00 29,39,290,1,0,0,0,0,0,0,0,1,1,0,1,4
St. Martin 00 30,380,48,3,1,2,2,1,0,0,1,0,6,2,3,21
St. Martin 00 31,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Martin 00 32,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Martin 00 33,86,498,4,0,0,0,0,0,0,0,0,1,0,4,9
St. Martin 00 34,232,605,12,1,0,0,0,2,0,1,0,4,0,12,32
St. Martin 00 35,28,266,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Martin 00 36,120,210,4,2,1,1,0,1,0,0,0,1,0,4,14
St. Martin 00 37,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Martin 00 38,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Martin 00 39,110,176,8,2,0,1,0,1,0,0,0,0,0,8,20
St. Martin 00 40,206,418,8,3,0,0,0,0,0,1,0,2,0,8,22
St. Martin 00 41,27,97,1,0,0,0,0,0,0,0,0,1,0,1,3
St. Martin 00 42,59,187,6,0,0,0,0,0,0,0,0,1,0,6,13
St. Martin 00 43,75,353,7,2,1,1,0,0,0,0,1,1,1,7,21
St. Martin 00 44,68,419,7,1,0,0,0,0,0,0,0,1,0,7,16
St. Martin 00 45,90,219,2,0,0,0,0,0,0,0,0,0,0,2,4
St. Martin 00 46,241,195,2,0,0,0,0,0,0,0,1,1,0,2,6
St. Martin 00 47,68,194,1,0,0,0,0,0,0,0,0,1,0,1,3
St. Martin 00 48,82,521,6,1,0,1,1,0,0,0,0,2,0,6,17
St. Martin 00 49,64,336,5,0,0,0,1,0,0,0,0,0,0,5,11
St. Martin 00 50,159,235,4,1,1,0,0,0,0,0,0,0,1,4,11
St. Martin 00 51,191,565,11,0,0,1,0,0,0,2,0,1,0,11,26
St. Mary 00 01,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Mary 00 02,115,56,2,1,0,0,0,0,0,0,0,1,0,2,6
St. Mary 00 03,190,34,3,3,0,0,0,1,0,0,0,3,0,3,13
St. Mary 00 04,49,124,0,1,0,0,0,0,0,0,0,0,1,0,2
St. Mary 00 05A,184,113,2,1,0,0,0,0,0,0,0,1,0,2,6
St. Mary 00 06,20,220,0,0,0,0,0,0,0,0,0,1,0,0,1
St. Mary 00 07,111,280,5,0,0,0,0,0,0,0,0,1,0,5,11
St. Mary 00 08,41,87,4,0,1,0,0,0,0,0,0,0,0,4,9
St. Mary 00 09,235,52,0,3,0,1,0,1,0,0,0,2,0,0,7
St. Mary 00 10,180,7,0,0,1,1,0,0,0,0,0,1,0,0,3
St. Mary 00 11,54,143,2,0,0,0,1,0,0,0,0,0,0,2,5
St. Mary 00 12,172,127,2,1,0,0,0,0,0,0,1,1,0,2,7
St. Mary 00 13,80,100,1,1,1,0,0,0,0,0,0,0,0,1,4
St. Mary 00 14,86,60,1,0,0,0,0,1,1,0,0,1,0,1,5
St. Mary 00 15,91,90,0,2,0,0,0,0,0,0,0,1,0,0,3
St. Mary 00 16,73,160,2,0,0,0,0,0,0,0,0,1,0,2,5
St. Mary 00 17,77,79,2,1,0,0,0,0,0,0,0,0,0,2,5
St. Mary 00 18,183,12,2,0,0,1,0,0,0,0,0,1,0,2,6
St. Mary 00 19,100,126,2,0,2,1,0,0,0,0,0,0,0,2,7
St. Mary 00 20,192,13,2,0,0,0,0,0,1,0,0,1,0,2,6
St. Mary 00 21,46,240,1,0,0,0,1,0,0,0,0,2,0,1,5
St. Mary 00 22,148,129,4,1,0,1,0,0,0,0,0,0,0,4,10
St. Mary 00 23,34,92,0,0,0,0,0,0,0,0,0,1,0,0,1
St. Mary 00 23A,23,109,1,0,0,0,1,0,0,0,0,0,0,1,3
St. Mary 00 24,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Mary 00 24A,80,374,6,0,0,0,0,0,0,0,1,0,0,6,13
St. Mary 00 25,58,164,1,0,1,0,0,0,0,0,0,1,0,1,4
St. Mary 00 25A,95,247,1,1,0,0,0,0,1,0,0,2,0,1,6
St. Mary 00 26,229,118,1,3,1,0,1,1,0,0,0,0,0,1,8
St. Mary 00 27,189,210,2,1,0,0,0,0,0,0,0,1,0,2,6
St. Mary 00 28,80,175,1,0,0,0,0,0,0,0,0,0,0,1,2
St. Mary 00 29,28,258,5,0,0,0,0,0,0,0,0,2,0,5,12
St. Mary 00 30,31,373,7,1,0,1,0,0,0,0,0,2,0,7,18
St. Mary 00 31,21,227,1,0,0,0,0,1,0,0,0,2,0,1,5
St. Mary 00 32,38,312,3,0,0,0,0,0,0,0,0,0,0,3,6
St. Mary 00 33,23,264,7,0,0,0,0,0,0,0,0,0,0,7,14
St. Mary 00 34,45,281,7,1,0,0,0,0,0,0,0,0,0,7,15
St. Mary 00 35,47,229,3,0,1,0,0,0,0,0,0,1,0,3,8
St. Mary 00 36,99,216,7,0,0,0,0,0,0,0,0,1,0,7,15
St. Mary 00 37,24,224,4,0,0,0,0,0,0,0,1,0,0,4,9
St. Mary 00 38,38,124,5,0,0,2,0,0,0,1,0,1,0,5,14
St. Mary 00 39,64,183,4,0,0,0,0,0,0,0,0,1,0,4,9
St. Mary 00 40,34,123,2,0,0,0,1,0,0,0,0,2,0,2,7
St. Mary 00 41,70,103,0,0,0,0,0,0,1,0,0,1,0,0,2
St. Mary 00 41A,28,112,4,0,2,1,0,0,0,0,0,0,1,4,12
St. Mary 00 42,42,189,1,0,0,0,0,0,0,0,0,1,0,1,3
St. Mary 00 43,21,253,1,0,0,0,0,0,0,0,0,0,0,1,2
St. Mary 00 44,82,22,3,0,0,0,0,0,0,0,0,2,0,3,8
St. Mary 00 45,41,167,3,0,0,0,0,0,0,1,0,0,0,3,7
St. Mary 00 46,102,0,0,0,0,0,0,0,0,0,0,1,0,0,1
St. Mary 00 47,91,272,2,0,0,0,0,0,1,0,0,0,0,2,5
St. Tammany 00 101,55,454,3,0,0,0,0,0,0,0,0,3,0,3,9
St. Tammany 00 102,50,391,5,0,0,0,0,0,0,0,0,1,0,5,11
St. Tammany 00 103,33,289,3,0,0,0,0,0,0,0,0,1,0,3,7
St. Tammany 00 104,58,283,3,0,0,0,0,0,0,0,0,0,0,3,6
St. Tammany 00 105,39,236,7,0,0,0,0,0,0,0,0,2,0,7,16
St. Tammany 00 106,83,535,20,0,0,0,0,0,0,0,0,4,0,20,44
St. Tammany 00 107,59,340,6,0,0,0,0,0,0,0,0,3,0,6,15
St. Tammany 00 108,15,179,3,0,0,0,0,0,0,0,0,2,0,3,8
St. Tammany 00 110,76,356,12,0,1,0,0,1,0,0,1,2,0,12,29
St. Tammany 00 111,86,462,14,2,0,0,0,0,1,0,0,1,0,14,32
St. Tammany 00 112,55,392,8,0,0,0,0,0,0,0,0,1,0,8,17
St. Tammany 00 113,31,101,5,0,0,0,0,0,0,0,0,0,0,5,10
St. Tammany 00 114,52,404,11,1,0,0,0,0,0,0,0,1,0,11,24
St. Tammany 00 115,24,262,7,0,0,0,0,0,0,0,0,0,0,7,14
St. Tammany 00 116,37,231,4,0,0,0,0,0,0,0,0,1,0,4,9
St. Tammany 00 118,44,312,11,1,0,0,0,0,0,0,0,1,0,11,24
St. Tammany 00 201,138,362,6,2,0,0,0,0,0,0,0,0,0,6,14
St. Tammany 00 202,34,455,7,0,1,0,0,0,0,0,0,1,0,7,16
St. Tammany 00 203,54,701,8,0,0,0,0,1,0,0,0,4,0,8,21
St. Tammany 00 204,57,444,3,0,0,0,2,0,0,0,0,0,1,3,9
St. Tammany 00 205,64,669,6,0,0,0,0,0,1,0,0,2,0,6,15
St. Tammany 00 206,34,342,5,0,0,1,1,0,0,0,0,0,0,5,12
St. Tammany 00 207,25,260,6,1,0,0,0,0,0,0,0,0,0,6,13
St. Tammany 00 301,42,365,5,2,0,0,1,0,0,0,0,1,0,5,14
St. Tammany 00 302,35,350,0,1,0,0,0,0,0,1,0,0,0,0,2
St. Tammany 00 303,61,310,14,0,1,0,0,0,0,0,0,0,0,14,29
St. Tammany 00 304,169,332,9,1,0,0,0,0,0,0,0,2,1,9,22
St. Tammany 00 305,91,185,9,1,2,0,0,0,0,0,1,0,0,9,22
St. Tammany 00 306,31,256,3,0,0,0,0,0,0,0,0,0,0,3,6
St. Tammany 00 307,83,380,13,0,0,0,0,0,0,0,1,1,1,13,29
St. Tammany 00 308,32,244,4,0,0,0,0,0,0,1,1,0,0,4,10
St. Tammany 00 309,82,275,7,1,0,0,0,0,0,0,0,0,0,7,15
St. Tammany 00 310,95,463,13,0,0,0,0,0,1,0,0,1,0,13,28
St. Tammany 00 312,121,358,8,0,0,0,0,1,0,0,1,0,0,8,18
St. Tammany 00 313,71,301,6,0,0,0,1,0,0,0,0,0,0,6,13
St. Tammany 00 314,89,431,7,0,0,0,1,0,0,0,0,0,0,7,15
St. Tammany 00 401,109,448,11,0,0,0,0,0,0,0,0,2,0,11,24
St. Tammany 00 402,49,285,10,0,0,0,0,0,0,0,0,0,0,10,20
St. Tammany 00 403,104,305,6,2,0,1,2,0,1,0,0,5,0,6,23
St. Tammany 00 404,45,247,10,0,0,0,0,0,0,0,0,1,0,10,21
St. Tammany 00 405,42,238,7,0,0,0,0,0,0,0,0,0,0,7,14
St. Tammany 00 406,35,218,4,1,1,0,0,0,0,0,0,0,0,4,10
St. Tammany 00 407,51,269,11,1,0,0,0,0,1,0,0,1,0,11,25
St. Tammany 00 408,93,533,27,2,0,0,1,0,0,1,1,0,0,27,59
St. Tammany 00 409,153,331,6,0,0,0,0,1,0,0,0,3,0,6,16
St. Tammany 00 410,83,322,12,0,0,0,0,0,0,1,0,1,1,12,27
St. Tammany 00 411,47,334,4,0,0,0,0,0,0,0,0,1,0,4,9
St. Tammany 00 412,54,466,12,1,1,0,1,0,0,2,0,0,0,12,29
St. Tammany 00 413,47,292,11,0,1,0,1,0,0,0,0,2,0,11,26
St. Tammany 00 414,42,277,9,0,0,0,0,0,1,0,0,2,1,9,22
St. Tammany 00 415,40,178,7,2,0,0,0,0,0,0,0,2,0,7,18
St. Tammany 00 416,37,242,4,0,0,0,0,0,0,0,0,2,0,4,10
St. Tammany 00 417,60,314,8,1,1,0,0,0,0,0,0,3,0,8,21
St. Tammany 00 418,65,293,11,2,0,1,0,0,0,0,0,3,1,11,29
St. Tammany 00 419,39,242,8,0,0,0,0,1,0,0,0,0,0,8,17
St. Tammany 00 420,38,234,9,5,0,0,0,0,0,0,0,3,1,9,27
St. Tammany 00 421,47,263,8,0,0,0,0,0,0,0,0,1,0,8,17
St. Tammany 00 422,70,268,9,0,0,0,0,0,0,0,0,2,0,9,20
St. Tammany 00 426,55,184,10,0,0,0,0,0,0,0,0,0,0,10,20
St. Tammany 00 427,33,224,6,0,0,0,0,0,0,0,0,1,0,6,13
St. Tammany 00 429,65,207,2,0,0,0,1,0,0,0,0,0,0,2,5
St. Tammany 00 430,70,346,9,1,1,0,0,0,0,1,0,2,0,9,23
St. Tammany 00 501,35,241,1,0,0,0,0,0,0,0,0,1,0,1,3
St. Tammany 00 502,60,502,6,1,0,0,1,0,0,0,0,1,0,6,15
St. Tammany 00 503,34,519,3,3,0,0,0,0,0,0,0,0,1,3,10
St. Tammany 00 504,32,341,13,0,0,0,0,0,0,0,0,0,0,13,26
St. Tammany 00 505,56,492,8,0,1,0,0,0,0,0,0,1,0,8,18
St. Tammany 00 601,36,273,6,0,0,0,0,0,0,0,0,1,0,6,13
St. Tammany 00 602,39,474,5,2,0,0,0,0,0,0,0,0,0,5,12
St. Tammany 00 603,34,524,6,1,1,0,0,0,0,0,0,1,0,6,15
St. Tammany 00 604,31,403,5,0,0,0,0,0,0,0,0,0,0,5,10
St. Tammany 00 605,15,231,3,0,0,0,0,0,0,0,0,2,0,3,8
St. Tammany 00 606,46,497,7,0,0,0,0,0,0,0,0,0,0,7,14
St. Tammany 00 609,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Tammany 00 701,227,288,7,0,1,1,0,0,0,1,0,0,0,7,17
St. Tammany 00 702,179,285,5,1,1,0,0,1,0,0,1,3,0,5,17
St. Tammany 00 703,179,192,8,0,0,0,0,2,0,0,0,1,0,8,19
St. Tammany 00 704,94,389,2,0,1,0,0,0,0,0,0,2,0,2,7
St. Tammany 00 705,54,181,1,1,0,0,0,0,0,3,0,0,0,1,6
St. Tammany 00 706,69,448,8,0,0,0,0,0,0,0,1,3,0,8,20
St. Tammany 00 801,90,453,7,2,0,0,0,0,0,0,0,2,0,7,18
St. Tammany 00 802,185,551,16,1,0,0,0,0,0,0,0,2,1,16,36
St. Tammany 00 803,153,440,9,3,1,0,0,0,0,0,0,2,0,9,24
St. Tammany 00 804,104,517,8,0,0,0,0,0,1,0,0,1,0,8,18
St. Tammany 00 805,91,419,6,0,0,0,0,0,0,0,0,7,0,6,19
St. Tammany 00 806,129,387,14,1,0,0,0,0,0,0,0,1,0,14,30
St. Tammany 00 807,84,336,6,1,0,0,0,1,1,0,0,1,1,6,17
St. Tammany 00 808,75,363,6,1,2,0,0,0,0,0,0,0,0,6,15
St. Tammany 00 809,123,157,2,0,1,0,0,1,0,0,0,1,0,2,7
St. Tammany 00 810,79,296,6,0,0,0,1,1,0,0,0,0,2,6,16
St. Tammany 00 811,132,396,7,0,2,0,0,0,1,1,0,2,0,7,20
St. Tammany 00 812,78,393,11,0,0,0,0,0,1,0,0,1,0,11,24
St. Tammany 00 813,65,242,6,0,0,0,0,0,0,0,0,1,0,6,13
St. Tammany 00 814,216,76,1,0,2,0,0,0,0,1,0,1,0,1,6
St. Tammany 00 815,58,279,4,1,0,0,0,0,0,0,0,1,1,4,11
St. Tammany 00 816,53,193,3,1,0,0,0,0,0,0,0,2,0,3,9
St. Tammany 00 817,99,457,9,1,1,0,0,0,0,0,0,2,0,9,22
St. Tammany 00 818,168,56,2,0,2,0,0,0,0,0,0,3,0,2,9
St. Tammany 00 901,146,249,6,0,1,0,1,1,0,0,0,1,0,6,16
St. Tammany 00 902,67,153,2,0,0,0,0,1,0,0,0,1,1,2,7
St. Tammany 00 903,94,623,6,0,1,0,0,0,0,0,0,3,0,6,16
St. Tammany 00 904,269,259,5,1,0,0,0,0,1,1,1,2,1,5,17
St. Tammany 00 905,138,393,4,1,4,0,0,0,0,1,0,2,0,4,16
St. Tammany 00 906,88,226,4,0,1,0,0,0,0,0,0,1,0,4,10
St. Tammany 00 907,53,100,3,0,0,0,0,0,0,0,0,1,0,3,7
St. Tammany 00 909,288,236,3,0,0,0,0,0,0,0,0,2,0,3,8
St. Tammany 00 910,86,494,5,0,0,0,0,0,0,0,0,0,0,5,10
